domain,algorithm,model,token_id,token,count,source_file
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,14113,uniform,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,73443,unintended,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,29590,unions,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,5016,unique,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3723,united,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,8316,units,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,20789,universal,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,9987,unknown,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,38826,unle,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,27140,unlike,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,15405,unlock,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,26225,unnecessary,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,44696,unpredict,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,50235,unpredictable,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,41480,unr,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,64233,unseen,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3156,until,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,709,up,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,2713,update,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,9013,updates,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,5304,upon,3,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,4269,ural,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,5665,url,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,54769,urons,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,52832,ursed,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,603,us,8,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,41030,usable,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,10648,usage,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1005,use,24,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1511,used,8,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,5505,useful,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1217,user,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3932,users,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,5829,uses,6,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1701,using,58,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,13783,usual,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,69152,utilise,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,15919,utility,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,29166,utilize,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,34716,utilized,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,60880,utilizes,7,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,35988,utilizing,7,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,650,v,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,49791,vacant,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1062,val,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,9788,validate,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,33432,validated,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,27353,validates,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,10741,validation,3,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,32939,validity,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,15525,valuable,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,907,value,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,2819,values,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,33165,vanilla,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,4244,vari,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,54709,variability,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3977,variable,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,7482,variables,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,11678,variant,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,27103,variants,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,23851,variation,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,27339,variations,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,28830,varied,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,8205,variety,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,5370,various,20,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,13592,vary,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,29865,varying,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,13057,vast,6,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,4290,vector,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,11731,vehicles,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,15798,velocity,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,424,ver,3,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,88956,verifies,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,10356,verify,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,33045,versatile,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,60112,versatility,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,2373,version,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,11028,versions,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,19579,versus,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1633,very,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,4669,via,12,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,19894,viewed,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,20705,viewing,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,21907,virtually,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,35460,virtue,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,9621,visible,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,11376,vision,3,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,9302,visual,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,16595,vital,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,16043,voting,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,20134,vulnerable,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1390,want,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,7236,warrant,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,55688,warrants,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,74894,wasser,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,29353,water,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,89106,watermark,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,46406,wavelength,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1648,way,6,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,5627,ways,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,23948,weakness,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3566,web,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,4785,weight,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1664,well,12,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1148,what,8,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,41209,whats,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,994,when,30,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1405,where,20,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,20444,whereas,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,42418,wherein,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3508,whether,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,902,which,29,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,8142,while,43,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,4459,whole,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,8884,whom,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,6832,whose,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3249,why,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,7029,wide,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,13882,widely,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,24716,widespread,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,690,will,5,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,11276,windows,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,89619,wit,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,2949,within,9,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,2085,without,11,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,51571,withstand,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,32126,witnessed,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,9506,word,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,4339,words,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,990,work,13,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3318,working,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,4375,works,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,1917,world,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,11201,worse,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,5922,worth,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,53450,xec,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,88,y,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,20085,yard,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,3686,yet,9,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,7692,yield,4,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,58487,yielded,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,78504,yielding,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,36508,yields,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,7315,zero,2,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,122368,éru,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,60247,ε,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,60654,—as,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,EXP,meta-llama__Llama-3.1-8B-Instruct,753,’s,1,rewritten_ai_EXP_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,87538,$is,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,2351,'re,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,596,'s,14,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,19308,-al,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,35915,-ass,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,6108,-based,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,15204,-con,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,72057,-created,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,43918,-dependent,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,69956,-designed,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,50457,-existing,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,34849,-function,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,98885,-independent,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,81839,-information,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,32901,-labelled,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,12970,-like,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,65039,-offs,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,29745,-product,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,22867,-quality,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,75890,-resource,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,19440,-specific,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,30308,-step,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,70024,-trained,2,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,12923,-weight,1,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
