domain,algorithm,model,rank,token_id,token,count,source_file
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,219,20492,predictions,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,220,1893,create,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,221,15871,primarily,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,222,51841,fairness,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,223,16572,trained,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,224,13225,gap,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,225,34348,costly,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,226,7168,predict,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,227,1825,open,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,228,15325,practical,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,229,19678,introduce,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,230,32216,demonstrates,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,231,34103,poses,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,232,958,inter,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,233,5789,areas,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,234,7060,fine,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,235,9200,critical,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,236,12912,patterns,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,237,35988,utilizing,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,238,13708,accuracy,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,239,58487,yielded,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,240,6108,-based,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,241,6996,lack,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,242,6677,knowledge,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,243,7720,benefits,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,244,8446,strategy,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,245,12190,substantial,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,246,2728,given,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,247,5448,images,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,248,25291,simultaneously,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,249,3719,become,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,250,1205,need,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,251,2380,three,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,252,3738,certain,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,253,4528,similar,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,254,7412,sign,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,255,9669,limitations,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,256,56181,evaluations,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,257,7978,studies,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,258,22514,robust,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,259,3539,employ,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,260,20011,employed,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,261,38936,examining,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,262,3801,comput,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,263,46763,empirical,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,264,38663,evaluating,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,265,9959,relevant,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,266,30820,efficiently,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,267,44713,representations,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,268,1397,require,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,269,10519,maintain,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,270,8670,requirements,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,271,23649,remarkable,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,272,20682,enables,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,273,13241,improved,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,274,7417,improve,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,275,5190,higher,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,276,90106,efficient,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,277,17427,achieved,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,278,83691,achieves,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,279,753,’s,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,280,2653,hard,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,281,7701,highly,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,282,11415,highlight,4,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,283,39671,develops,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,284,5137,parameters,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,285,43530,derive,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,286,2955,design,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,287,24716,widespread,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,288,3515,having,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,289,32887,theoretical,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,290,17879,thorough,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,291,709,up,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,292,5597,decision,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,293,2167,direct,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,294,1023,other,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,295,4994,outside,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,296,8244,overall,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,297,15374,efficiency,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,298,8830,understanding,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,299,27140,unlike,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,300,25127,implications,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,301,16358,impressive,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,302,2737,including,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,303,734,function,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,304,11191,massive,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,305,34744,relies,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,306,17631,rely,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,307,7293,remain,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,308,11093,combined,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,309,6767,measure,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,310,386,m,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,311,1304,make,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,312,1690,many,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,313,5268,choose,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,314,15806,evaluate,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,315,480,g,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,316,87970,transformers,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,317,83699,computations,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,318,5552,related,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,319,34579,modeling,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,320,61966,modelling,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,321,67547,modulation,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,322,13633,drawing,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,323,1855,each,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,324,8599,connected,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,325,13537,connections,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,326,15641,recognize,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,327,11293,reduced,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,328,74013,refinement,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,329,25633,compress,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,330,54852,constrained,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,331,27716,randomly,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,332,21635,examine,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,333,6727,selection,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,334,659,self,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,335,2875,short,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,336,538,class,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,337,10688,samples,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,338,17436,challenging,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,339,1317,long,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,340,8271,brain,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,341,77582,leveraging,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,342,29736,likelihood,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,343,33811,reasoning,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,344,2515,effect,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,345,7351,movement,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,346,8106,domain,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,347,31576,domains,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,348,4128,draw,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,349,9124,produced,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,350,21102,prominent,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,351,50745,prompting,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,352,29237,consistency,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,353,21896,experiments,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,354,8710,showed,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,355,24564,analyze,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,356,2500,another,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,357,26249,algorithms,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,358,78335,architectures,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,359,7086,named,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,360,7138,nature,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,361,39332,neglect,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,362,4009,network,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,363,5150,actual,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,364,29166,utilize,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,365,12966,humans,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,366,602,i,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,367,1606,because,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,368,29531,benchmark,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,369,1404,size,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,370,10105,solutions,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,371,11886,solve,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,372,35306,lengthy,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,373,50829,exhibits,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,374,12793,tested,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,375,15174,strategies,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,376,14726,structures,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,377,1207,sub,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,378,9651,automatically,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,379,11838,extended,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,380,3063,lead,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,381,50380,noisy,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,382,11775,novel,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,383,2317,context,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,384,38697,contexts,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,KGW,meta-llama__Llama-3.1-8B-Instruct,385,66251,contextual,3,rewritten_ai_KGW_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
